Organization Name,Website,Category,Technologies,Topics,Project Name,Project Url
Classical Language Toolkit,http://cltk.org/,Other,"python,javascript","web,natural language processing",Extending NLP functionality for Germanic Languages,https://summerofcode.withgoogle.com/archive/2018/projects/6655032095145984/
Classical Language Toolkit,http://cltk.org/,Other,"python,javascript","web,natural language processing",The Road to CDLI’s Corpora Integration into CLTK: an Undertaking,https://summerofcode.withgoogle.com/archive/2018/projects/6685104516628480/
Classical Language Toolkit,http://cltk.org/,Other,"python,javascript","web,natural language processing","Expanding the CLTK with Synonyms, Translations and Word Embeddings",https://summerofcode.withgoogle.com/archive/2018/projects/4595967328256000/
"CLiPS, University of Antwerp",https://www.uantwerpen.be/en/research-groups/clips,Data,"python,javascript,mongodb","text analytics,machine learning,artificial intelligence,natural language processing,text generation","Seed, Context-Free Generation and Twitter Bots",https://summerofcode.withgoogle.com/archive/2018/projects/5433873571774464/
"CLiPS, University of Antwerp",https://www.uantwerpen.be/en/research-groups/clips,Data,"python,javascript,mongodb","text analytics,machine learning,artificial intelligence,natural language processing,text generation",Multi Pronged Approach to Text Anonymization,https://summerofcode.withgoogle.com/archive/2018/projects/6215111412809728/
"CLiPS, University of Antwerp",https://www.uantwerpen.be/en/research-groups/clips,Data,"python,javascript,mongodb","text analytics,machine learning,artificial intelligence,natural language processing,text generation",Pattern 3 Natural Language processing,https://summerofcode.withgoogle.com/archive/2018/projects/6526264076664832/
"CLiPS, University of Antwerp",https://www.uantwerpen.be/en/research-groups/clips,Data,"python,javascript,mongodb","text analytics,machine learning,artificial intelligence,natural language processing,text generation",Sentiment analysis of figurative language in political tweets,https://summerofcode.withgoogle.com/archive/2018/projects/6322472374763520/
Cloud Native Computing Foundation (CNCF),https://www.cncf.io/,Infrastructure and cloud,"prometheus,golang,docker,kubernetes,grpc","monitoring,cloud,logging,container",Integrate Containerd with Katacontainers,https://summerofcode.withgoogle.com/archive/2018/projects/6403629539917824/
Cloud Native Computing Foundation (CNCF),https://www.cncf.io/,Infrastructure and cloud,"prometheus,golang,docker,kubernetes,grpc","monitoring,cloud,logging,container",Building a testing & benchmarking environment for Prometheus,https://summerofcode.withgoogle.com/archive/2018/projects/6728419798679552/
Cloud Native Computing Foundation (CNCF),https://www.cncf.io/,Infrastructure and cloud,"prometheus,golang,docker,kubernetes,grpc","monitoring,cloud,logging,container",Add Network File System (NFS) as a Rook storage backend,https://summerofcode.withgoogle.com/archive/2018/projects/5713541642321920/
Cloud Native Computing Foundation (CNCF),https://www.cncf.io/,Infrastructure and cloud,"prometheus,golang,docker,kubernetes,grpc","monitoring,cloud,logging,container",Extending Envoy's fuzzing coverage,https://summerofcode.withgoogle.com/archive/2018/projects/5597459212402688/
Cloud Native Computing Foundation (CNCF),https://www.cncf.io/,Infrastructure and cloud,"prometheus,golang,docker,kubernetes,grpc","monitoring,cloud,logging,container",Composite Label Indices & Alerts rule testing,https://summerofcode.withgoogle.com/archive/2018/projects/4516877250330624/
Cloud Native Computing Foundation (CNCF),https://www.cncf.io/,Infrastructure and cloud,"prometheus,golang,docker,kubernetes,grpc","monitoring,cloud,logging,container",Conditional Name Server Identifier - CoreDNS,https://summerofcode.withgoogle.com/archive/2018/projects/4869116712189952/
Cloud Native Computing Foundation (CNCF),https://www.cncf.io/,Infrastructure and cloud,"prometheus,golang,docker,kubernetes,grpc","monitoring,cloud,logging,container",Storage API for Aggregated API Servers,https://summerofcode.withgoogle.com/archive/2018/projects/5952269212188672/
CloudCV,http://cloudcv.org,Infrastructure and cloud,"machine learning,artificial intelligence,deep learning,computer vision,cloud","python,tensorflow,django,angularjs,react",Improve Demo creation in Origami,https://summerofcode.withgoogle.com/archive/2018/projects/6670827508465664/
CloudCV,http://cloudcv.org,Infrastructure and cloud,"machine learning,artificial intelligence,deep learning,computer vision,cloud","python,tensorflow,django,angularjs,react",Fabrik,https://summerofcode.withgoogle.com/archive/2018/projects/5247657211592704/
CloudCV,http://cloudcv.org,Infrastructure and cloud,"machine learning,artificial intelligence,deep learning,computer vision,cloud","python,tensorflow,django,angularjs,react",Improve Demo creation in Origami,https://summerofcode.withgoogle.com/archive/2018/projects/6263373423443968/
CloudCV,http://cloudcv.org,Infrastructure and cloud,"machine learning,artificial intelligence,deep learning,computer vision,cloud","python,tensorflow,django,angularjs,react","Python Package, Amazon SQS and REST-ful services for EvalAI.",https://summerofcode.withgoogle.com/archive/2018/projects/4538857819209728/
CloudCV,http://cloudcv.org,Infrastructure and cloud,"machine learning,artificial intelligence,deep learning,computer vision,cloud","python,tensorflow,django,angularjs,react",Implementing python package and new features for EvalAI,https://summerofcode.withgoogle.com/archive/2018/projects/6279229570285568/
coala,https://coala.io/,Programming languages,"django,python 3,antlr,emberjs,reactjs","devops,code analysis,chatops,language server,dependency management",Meta-review,https://summerofcode.withgoogle.com/archive/2018/projects/6420710960398336/
coala,https://coala.io/,Programming languages,"django,python 3,antlr,emberjs,reactjs","devops,code analysis,chatops,language server,dependency management",coala language server,https://summerofcode.withgoogle.com/archive/2018/projects/6624888538267648/
coala,https://coala.io/,Programming languages,"django,python 3,antlr,emberjs,reactjs","devops,code analysis,chatops,language server,dependency management",Convert Bears to Aspects Project,https://summerofcode.withgoogle.com/archive/2018/projects/6736178522882048/
coala,https://coala.io/,Programming languages,"django,python 3,antlr,emberjs,reactjs","devops,code analysis,chatops,language server,dependency management",Newcomer metrics and gamification,https://summerofcode.withgoogle.com/archive/2018/projects/5456264041594880/
coala,https://coala.io/,Programming languages,"django,python 3,antlr,emberjs,reactjs","devops,code analysis,chatops,language server,dependency management",Integration of ANTLRv4 into coala core,https://summerofcode.withgoogle.com/archive/2018/projects/5370686482677760/
coala,https://coala.io/,Programming languages,"django,python 3,antlr,emberjs,reactjs","devops,code analysis,chatops,language server,dependency management",Integrate pyflakes-enhanced AST into coala,https://summerofcode.withgoogle.com/archive/2018/projects/4541083551793152/
coala,https://coala.io/,Programming languages,"django,python 3,antlr,emberjs,reactjs","devops,code analysis,chatops,language server,dependency management",Implement GitMate automations and plugins for coala,https://summerofcode.withgoogle.com/archive/2018/projects/4795178514644992/
coala,https://coala.io/,Programming languages,"django,python 3,antlr,emberjs,reactjs","devops,code analysis,chatops,language server,dependency management",Improve Whitelisting infrastructure for Vulture,https://summerofcode.withgoogle.com/archive/2018/projects/6524402275450880/
coala,https://coala.io/,Programming languages,"django,python 3,antlr,emberjs,reactjs","devops,code analysis,chatops,language server,dependency management",Quickstart Green Mode,https://summerofcode.withgoogle.com/archive/2018/projects/6107526978338816/
coala,https://coala.io/,Programming languages,"django,python 3,antlr,emberjs,reactjs","devops,code analysis,chatops,language server,dependency management",Improve Installation of coala and coala-bears,https://summerofcode.withgoogle.com/archive/2018/projects/6123324002271232/
coala,https://coala.io/,Programming languages,"django,python 3,antlr,emberjs,reactjs","devops,code analysis,chatops,language server,dependency management",corobo Enhancement,https://summerofcode.withgoogle.com/archive/2018/projects/4866887288619008/
coala,https://coala.io/,Programming languages,"django,python 3,antlr,emberjs,reactjs","devops,code analysis,chatops,language server,dependency management",Commit content inspection project,https://summerofcode.withgoogle.com/archive/2018/projects/5785308331245568/
coala,https://coala.io/,Programming languages,"django,python 3,antlr,emberjs,reactjs","devops,code analysis,chatops,language server,dependency management",Optimize Caching (For Nextgen-Core),https://summerofcode.withgoogle.com/archive/2018/projects/5999631360065536/
coala,https://coala.io/,Programming languages,"django,python 3,antlr,emberjs,reactjs","devops,code analysis,chatops,language server,dependency management",Debug and Profile Bears,https://summerofcode.withgoogle.com/archive/2018/projects/6307813517164544/
Computational Biology @ University of Nebraska-Lincoln,http://helikarlab.org,Science and medicine,"javascript,flask,reactjs,webgl","bioinformatics,computational biology,biological networks,network simulation,omics data",Javascript/WebGL Library For Interactive Visualization Of Large-Scale Network Graphs: Expanded Features.,https://summerofcode.withgoogle.com/archive/2018/projects/6636438779068416/
Computational Biology @ University of Nebraska-Lincoln,http://helikarlab.org,Science and medicine,"javascript,flask,reactjs,webgl","bioinformatics,computational biology,biological networks,network simulation,omics data",ccNetViz,https://summerofcode.withgoogle.com/archive/2018/projects/5656313283477504/
Computational Biology @ University of Nebraska-Lincoln,http://helikarlab.org,Science and medicine,"javascript,flask,reactjs,webgl","bioinformatics,computational biology,biological networks,network simulation,omics data",Interactive Web Platform for R based Data Analysis,https://summerofcode.withgoogle.com/archive/2018/projects/5712275499384832/
Computational Biology @ University of Nebraska-Lincoln,http://helikarlab.org,Science and medicine,"javascript,flask,reactjs,webgl","bioinformatics,computational biology,biological networks,network simulation,omics data",Candis: A Software Tool for Cancer Prediction And Biomarker Identification Using High-throughput Data,https://summerofcode.withgoogle.com/archive/2018/projects/4888383801262080/
Conversations.im,https://Conversations.im,Social and communication,"javascript,android,java,gtk,xmpp","web,desktop,instant messaging,mobile",Improving OMEMO support in dino: Blind trust before verification and encrypted groupchats,https://summerofcode.withgoogle.com/archive/2018/projects/5394978347941888/
Conversations.im,https://Conversations.im,Social and communication,"javascript,android,java,gtk,xmpp","web,desktop,instant messaging,mobile",OpenPGP (OX) for Smack,https://summerofcode.withgoogle.com/archive/2018/projects/6037508810866688/
Conversations.im,https://Conversations.im,Social and communication,"javascript,android,java,gtk,xmpp","web,desktop,instant messaging,mobile",XMPP Compliance Tester,https://summerofcode.withgoogle.com/archive/2018/projects/6102003247742976/
Cuneiform Digital Library Initiative,https://cdli.ucla.edu,Data,"python,mariadb,rdf,php,nltk","natural language processing,semantic web,machine translation,information retrieval,linguistics",Towards building the first Semantic Role Labeling system for Sumerian,https://summerofcode.withgoogle.com/archive/2018/projects/6336913732534272/
Cuneiform Digital Library Initiative,https://cdli.ucla.edu,Data,"python,mariadb,rdf,php,nltk","natural language processing,semantic web,machine translation,information retrieval,linguistics",Granular Temporal Data Management,https://summerofcode.withgoogle.com/archive/2018/projects/5158695151337472/
DBpedia,http://dbpedia.org/,Data,"scala,rdf,sparql","knowledge graph,data analytics,data extraction",Complex Embeddings for OOV Entities,https://summerofcode.withgoogle.com/archive/2018/projects/5263102048206848/
DBpedia,http://dbpedia.org/,Data,"scala,rdf,sparql","knowledge graph,data analytics,data extraction",Web application to detect incorrect mappings across DBpedias in different languages,https://summerofcode.withgoogle.com/archive/2018/projects/4657614738685952/
DBpedia,http://dbpedia.org/,Data,"scala,rdf,sparql","knowledge graph,data analytics,data extraction",A Neural QA Model for DBpedia,https://summerofcode.withgoogle.com/archive/2018/projects/6300392283439104/
Debian Project,https://debian.org,Operating systems,"python,javascript,c/c++,java,ruby","community,applications,operating system,communications,packaging",Click To Dial Popup Window for the Linux Desktop,https://summerofcode.withgoogle.com/archive/2018/projects/5682274280407040/
Debian Project,https://debian.org,Operating systems,"python,javascript,c/c++,java,ruby","community,applications,operating system,communications,packaging",Design and implementation of a Debian SSO solution,https://summerofcode.withgoogle.com/archive/2018/projects/5454727449935872/
Debian Project,https://debian.org,Operating systems,"python,javascript,c/c++,java,ruby","community,applications,operating system,communications,packaging",Kanban Board for Debian Bug Tracker and CalDAV servers,https://summerofcode.withgoogle.com/archive/2018/projects/5458841021972480/
Debian Project,https://debian.org,Operating systems,"python,javascript,c/c++,java,ruby","community,applications,operating system,communications,packaging",Free Software Habits - Firefox extension,https://summerofcode.withgoogle.com/archive/2018/projects/5466197428535296/
Debian Project,https://debian.org,Operating systems,"python,javascript,c/c++,java,ruby","community,applications,operating system,communications,packaging",Port Kali Packages to Debian,https://summerofcode.withgoogle.com/archive/2018/projects/5500760238325760/
Debian Project,https://debian.org,Operating systems,"python,javascript,c/c++,java,ruby","community,applications,operating system,communications,packaging",Click To Dial Popup Window for the Linux Desktop,https://summerofcode.withgoogle.com/archive/2018/projects/5011661106708480/
Debian Project,https://debian.org,Operating systems,"python,javascript,c/c++,java,ruby","community,applications,operating system,communications,packaging",Extracting data from PDF invoices and bills for financial accounting,https://summerofcode.withgoogle.com/archive/2018/projects/5077288206991360/
Debian Project,https://debian.org,Operating systems,"python,javascript,c/c++,java,ruby","community,applications,operating system,communications,packaging",A calendar database of social events and conferences,https://summerofcode.withgoogle.com/archive/2018/projects/5101580542017536/
Debian Project,https://debian.org,Operating systems,"python,javascript,c/c++,java,ruby","community,applications,operating system,communications,packaging",GSoC 2018 Android SDK tools in debian,https://summerofcode.withgoogle.com/archive/2018/projects/5117027391897600/
Debian Project,https://debian.org,Operating systems,"python,javascript,c/c++,java,ruby","community,applications,operating system,communications,packaging",Automatic Packages for Everything,https://summerofcode.withgoogle.com/archive/2018/projects/5299432639692800/
Debian Project,https://debian.org,Operating systems,"python,javascript,c/c++,java,ruby","community,applications,operating system,communications,packaging",PGP Clean Room Live CD,https://summerofcode.withgoogle.com/archive/2018/projects/5374838306766848/
Debian Project,https://debian.org,Operating systems,"python,javascript,c/c++,java,ruby","community,applications,operating system,communications,packaging",Wizard/GUI helping students/interns apply and get started,https://summerofcode.withgoogle.com/archive/2018/projects/6185924358569984/
Debian Project,https://debian.org,Operating systems,"python,javascript,c/c++,java,ruby","community,applications,operating system,communications,packaging",Reverse Engineering Radiator Bluetooth Thermovalves,https://summerofcode.withgoogle.com/archive/2018/projects/4526455161618432/
Debian Project,https://debian.org,Operating systems,"python,javascript,c/c++,java,ruby","community,applications,operating system,communications,packaging",Wizard/GUI helping students/interns apply and get started,https://summerofcode.withgoogle.com/archive/2018/projects/4550553417809920/
Debian Project,https://debian.org,Operating systems,"python,javascript,c/c++,java,ruby","community,applications,operating system,communications,packaging",Improving Distro Tracker to better support Debian teams,https://summerofcode.withgoogle.com/archive/2018/projects/4773496580210688/
Debian Project,https://debian.org,Operating systems,"python,javascript,c/c++,java,ruby","community,applications,operating system,communications,packaging",Packaging and Updating Android SDK Tools,https://summerofcode.withgoogle.com/archive/2018/projects/4818630244040704/
Debian Project,https://debian.org,Operating systems,"python,javascript,c/c++,java,ruby","community,applications,operating system,communications,packaging",Wizard/GUI helping students/interns apply and get started,https://summerofcode.withgoogle.com/archive/2018/projects/6561448448753664/
Debian Project,https://debian.org,Operating systems,"python,javascript,c/c++,java,ruby","community,applications,operating system,communications,packaging",EasyGnuPG Improvements,https://summerofcode.withgoogle.com/archive/2018/projects/6048337295835136/
Debian Project,https://debian.org,Operating systems,"python,javascript,c/c++,java,ruby","community,applications,operating system,communications,packaging",Android SDK Tools in Debian,https://summerofcode.withgoogle.com/archive/2018/projects/4881923432251392/
Debian Project,https://debian.org,Operating systems,"python,javascript,c/c++,java,ruby","community,applications,operating system,communications,packaging",P2P Network Boot with BitTorrent,https://summerofcode.withgoogle.com/archive/2018/projects/4940883401113600/
Debian Project,https://debian.org,Operating systems,"python,javascript,c/c++,java,ruby","community,applications,operating system,communications,packaging",OwnMailbox Improvements,https://summerofcode.withgoogle.com/archive/2018/projects/4941142441328640/
Debian Project,https://debian.org,Operating systems,"python,javascript,c/c++,java,ruby","community,applications,operating system,communications,packaging",Automatic builds with clang using OBS,https://summerofcode.withgoogle.com/archive/2018/projects/5156542835851264/
Developers Italia,https://developers.italia.it,Other,"python,c/c++,java,ruby,node.js","open data,government,data-science,identity",Refreshing DAF & easing developers’ life,https://summerofcode.withgoogle.com/archive/2018/projects/4630133927313408/
Developers Italia,https://developers.italia.it,Other,"python,c/c++,java,ruby,node.js","open data,government,data-science,identity",Datastories,https://summerofcode.withgoogle.com/archive/2018/projects/5133118755307520/
Digital Impact Alliance,https://digitalimpactalliance.org,End user applications,"python,javascript,android,java,php","health,humanitarian,international,social good,charity",Team management module for MapCampaigner,https://summerofcode.withgoogle.com/archive/2018/projects/5073218591260672/
Digital Impact Alliance,https://digitalimpactalliance.org,End user applications,"python,javascript,android,java,php","health,humanitarian,international,social good,charity",Ankita Khurana Proposal - The Humanitarian OpenStreetMap Team (HOT),https://summerofcode.withgoogle.com/archive/2018/projects/6237707168645120/
Django Software Foundation,https://www.djangoproject.com,Web,"python,django","web,web development,web applications",N/A,N/A
Drupal,https://www.drupal.org/,Web,"web,web development,content management system,cms,object-oriented","javascript,sql,php,symfony,drupal 8",Developing “Affiliates Connects” module for Drupal 8,https://summerofcode.withgoogle.com/archive/2018/projects/4769424951214080/
Earth Science Information Partners (ESIP),http://esipfed.org,Data,"python,javascript,kubernetes,dask,xarray","data visualization,earth data,semantics,discovery,earth science",Create Environmental Science Libraries in Python using the Workflow Paradigm for HPC,https://summerofcode.withgoogle.com/archive/2018/projects/5408782842593280/
Earth Science Information Partners (ESIP),http://esipfed.org,Data,"python,javascript,kubernetes,dask,xarray","data visualization,earth data,semantics,discovery,earth science",Recurrent Neural Networks applied in the time-series classification over a high resolution data,https://summerofcode.withgoogle.com/archive/2018/projects/5153329663442944/
Elastic,https://www.elastic.co,Data,"java,react,node.js,golang,jruby","monitoring,data visualization,search,data analytics,logging",Proposal-Draft: Calendar Visualization and Filtering,https://summerofcode.withgoogle.com/archive/2018/projects/6162528463749120/
Elastic,https://www.elastic.co,Data,"java,react,node.js,golang,jruby","monitoring,data visualization,search,data analytics,logging",Elasticsearch: Implement the Java High Level Rest Client,https://summerofcode.withgoogle.com/archive/2018/projects/4795813230280704/
Eta,https://eta-lang.org/,Programming languages,"java,haskell,jvm","compilers,programming-tools,functional-programming,runtime systems",High Performance Web Server with Fibers,https://summerofcode.withgoogle.com/archive/2018/projects/6137374182473728/
Eta,https://eta-lang.org/,Programming languages,"java,haskell,jvm","compilers,programming-tools,functional-programming,runtime systems",Purity and Nullability Analysis,https://summerofcode.withgoogle.com/archive/2018/projects/5192733304029184/
Fedora Project,https://getfedora.org/,Operating systems,"python,linux,postgresql,git,ansible","web development,community,desktop,linux distribution,server",Improve Fedora Android App - UI/UX Research and Design,https://summerofcode.withgoogle.com/archive/2018/projects/5013336076845056/
Fedora Project,https://getfedora.org/,Operating systems,"python,linux,postgresql,git,ansible","web development,community,desktop,linux distribution,server",Complete support for OpenShift and Kubernetes as a backend in conu,https://summerofcode.withgoogle.com/archive/2018/projects/5118889193111552/
Fedora Project,https://getfedora.org/,Operating systems,"python,linux,postgresql,git,ansible","web development,community,desktop,linux distribution,server",Fedora IoT: Atomic Host Upgrade Daemon,https://summerofcode.withgoogle.com/archive/2018/projects/4521532860661760/
Fedora Project,https://getfedora.org/,Operating systems,"python,linux,postgresql,git,ansible","web development,community,desktop,linux distribution,server",Improve Fedora Android App - Backend,https://summerofcode.withgoogle.com/archive/2018/projects/4833700277649408/
Fedora Project,https://getfedora.org/,Operating systems,"python,linux,postgresql,git,ansible","web development,community,desktop,linux distribution,server",Fedora Happiness Packets,https://summerofcode.withgoogle.com/archive/2018/projects/4867441540726784/
FFmpeg,https://www.ffmpeg.org/,Media,"c,git,asm","audio,video,subtitles,multimedia",Super Resolution Filter,https://summerofcode.withgoogle.com/archive/2018/projects/5661133578960896/
FFmpeg,https://www.ffmpeg.org/,Media,"c,git,asm","audio,video,subtitles,multimedia",FFserver replacement,https://summerofcode.withgoogle.com/archive/2018/projects/5074919532527616/
FFmpeg,https://www.ffmpeg.org/,Media,"c,git,asm","audio,video,subtitles,multimedia",OpenCL support for Libavfilter,https://summerofcode.withgoogle.com/archive/2018/projects/4577695128092672/
FFmpeg,https://www.ffmpeg.org/,Media,"c,git,asm","audio,video,subtitles,multimedia",Color Constancy Filter,https://summerofcode.withgoogle.com/archive/2018/projects/4807736529256448/
FFmpeg,https://www.ffmpeg.org/,Media,"c,git,asm","audio,video,subtitles,multimedia",Cineform Decoder Improvements,https://summerofcode.withgoogle.com/archive/2018/projects/4870773697150976/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants","Enhancing the SUSI AI bots, server and creating a web bot plugin for SUSI AI",https://summerofcode.withgoogle.com/archive/2018/projects/6346860339920896/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Enhancements to Open-Event-Android App,https://summerofcode.withgoogle.com/archive/2018/projects/6410777573457920/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants","Enhance AAA system, implementing Admin panel, adding features to susi accounts, webclient and UI/UX of SUSI.AI",https://summerofcode.withgoogle.com/archive/2018/projects/6615905211514880/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Develop Badgeyay into Complete Service,https://summerofcode.withgoogle.com/archive/2018/projects/6691437513015296/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Develop SUSI Web Bot Plugin and Private Skills,https://summerofcode.withgoogle.com/archive/2018/projects/5664757726052352/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Improve the Android Science App for PSLab,https://summerofcode.withgoogle.com/archive/2018/projects/5675941284020224/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",The Meilix Road Block Project,https://summerofcode.withgoogle.com/archive/2018/projects/5703401627189248/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Enhancements to SUSI.AI Android Client and Server,https://summerofcode.withgoogle.com/archive/2018/projects/5721867235098624/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Improvements To FOSSASIA’s Open Event Server and Android,https://summerofcode.withgoogle.com/archive/2018/projects/5743868070854656/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Open Event Android Project,https://summerofcode.withgoogle.com/archive/2018/projects/5421926650478592/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Enhancement of Susi Web Client and Server,https://summerofcode.withgoogle.com/archive/2018/projects/5537387719426048/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Improve automatic import of events with enhancement of event analytics and addition of machine learning capabilities for Big data services and search in Open Event Server,https://summerofcode.withgoogle.com/archive/2018/projects/5100511363596288/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Developing new features for the Open Event Frontend,https://summerofcode.withgoogle.com/archive/2018/projects/5291329177255936/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Enhancement to FOSSASIA’s Phimpme Android Application.,https://summerofcode.withgoogle.com/archive/2018/projects/5315526553239552/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants","Adding and Improving System Features, Enhancing Organizer Ease-of-Use and Integrating with Social Media and Other Communication Tools",https://summerofcode.withgoogle.com/archive/2018/projects/5368760793825280/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Building Analytical Tool for SUSI.AI,https://summerofcode.withgoogle.com/archive/2018/projects/5588590507589632/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Enhancements To Open Event Orga Application,https://summerofcode.withgoogle.com/archive/2018/projects/5636635823702016/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Open Event,https://summerofcode.withgoogle.com/archive/2018/projects/5639603444776960/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Badgeyay as a complete service,https://summerofcode.withgoogle.com/archive/2018/projects/6200819439370240/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Mohit Kumar - SUSI.AI Android,https://summerofcode.withgoogle.com/archive/2018/projects/6207520796311552/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Build an analytics tool  for  SUSI.AI,https://summerofcode.withgoogle.com/archive/2018/projects/4537155267330048/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Enhancement to SUSI iOS Project,https://summerofcode.withgoogle.com/archive/2018/projects/4591342990655488/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Integrate app as microservice and implement the interaction and sharing features,https://summerofcode.withgoogle.com/archive/2018/projects/4696676728045568/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Development Of Android App for PS LAB,https://summerofcode.withgoogle.com/archive/2018/projects/6566070034890752/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Show loklak search results as auto-refreshing media wall and add support for Twitter-Api,https://summerofcode.withgoogle.com/archive/2018/projects/6063710191747072/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants","Enhance SUSPER Search with Improved  Search Results, Search options,New  Design & Internationalization Features.",https://summerofcode.withgoogle.com/archive/2018/projects/4851643778596864/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Developing Badgeyey into a complete Macro Service,https://summerofcode.withgoogle.com/archive/2018/projects/4870923618353152/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants","Improve Experience of Ticketing and Subtickets, Develop a Venue Custom Map and Enhance Organizer Features",https://summerofcode.withgoogle.com/archive/2018/projects/4891777496514560/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",Open-event-orga-app,https://summerofcode.withgoogle.com/archive/2018/projects/5810607165014016/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants","Build upon Open Event Orga App, and make improvements to Open Event Android",https://summerofcode.withgoogle.com/archive/2018/projects/5888409893601280/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",A Plug and Play adaptation for SUSI.AI,https://summerofcode.withgoogle.com/archive/2018/projects/6264061490626560/
FOSSASIA,https://fossasia.org,Web,"python,javascript,android,java,artificial intelligence","artificial intelligence,web development,personal assistants",SUSI Analytics,https://summerofcode.withgoogle.com/archive/2018/projects/5148362265329664/
FOSSology,https://fossology.org/,Other,"linux,postgresql,c/c++,php,lamp","compliance,open source,licensing,spdx,license compliance",New/ Improved License Scanner,https://summerofcode.withgoogle.com/archive/2018/projects/5703702744662016/
Free and Open Source Silicon Foundation,https://fossi-foundation.org,Other,"c,verilog,fpga,chisel,synthesis","eda tools,open hardware,debugging,web community",Develop a Transaction-Level Verilog Component Library,https://summerofcode.withgoogle.com/archive/2018/projects/5041550052556800/
Free and Open Source Silicon Foundation,https://fossi-foundation.org,Other,"c,verilog,fpga,chisel,synthesis","eda tools,open hardware,debugging,web community",Digital Filter Block Implementations in MyHDL and PyFDA Integration,https://summerofcode.withgoogle.com/archive/2018/projects/5102733606518784/
Free and Open Source Silicon Foundation,https://fossi-foundation.org,Other,"c,verilog,fpga,chisel,synthesis","eda tools,open hardware,debugging,web community",Improve the LibreCores.org in terms of discoverability,https://summerofcode.withgoogle.com/archive/2018/projects/5385508481925120/
Free and Open Source Silicon Foundation,https://fossi-foundation.org,Other,"c,verilog,fpga,chisel,synthesis","eda tools,open hardware,debugging,web community",Formal verification of WARP-V processor,https://summerofcode.withgoogle.com/archive/2018/projects/5642777157173248/
