Organization Name,Website,Category,Technologies,Topics,Project Name,Project Url
Fedora Project,https://getfedora.org/,Operating systems,"python,golang,rest,angular,html/css/js","web development,linux,containers,mobile,distribution",Change Management Tool,https://summerofcode.withgoogle.com/archive/2019/projects/5930916881367040/
FFmpeg,https://ffmpeg.org/,Media,"assembler,c99","audio,image processing,video,multimedia",Implement OpenCL Deshake Filter,https://summerofcode.withgoogle.com/archive/2019/projects/5054350244708352/
FFmpeg,https://ffmpeg.org/,Media,"assembler,c99","audio,image processing,video,multimedia",Derain Filter in FFmpeg,https://summerofcode.withgoogle.com/archive/2019/projects/5369519290187776/
FFmpeg,https://ffmpeg.org/,Media,"assembler,c99","audio,image processing,video,multimedia",HEIF Support,https://summerofcode.withgoogle.com/archive/2019/projects/5632663078043648/
FFmpeg,https://ffmpeg.org/,Media,"assembler,c99","audio,image processing,video,multimedia",360° video filter,https://summerofcode.withgoogle.com/archive/2019/projects/4513054174216192/
FFmpeg,https://ffmpeg.org/,Media,"assembler,c99","audio,image processing,video,multimedia",DICOM Support,https://summerofcode.withgoogle.com/archive/2019/projects/6056126536220672/
FFmpeg,https://ffmpeg.org/,Media,"assembler,c99","audio,image processing,video,multimedia",DNG Raw Image Format Support,https://summerofcode.withgoogle.com/archive/2019/projects/6056224766820352/
FOSDEM,https://fosdem.org,Programming languages,"javascript,ruby on rails,grafana,voctomix,influxdb","web development,conference,rails application,video processing",Improve communication with stands and devrooms in Open Source Event Manager,https://summerofcode.withgoogle.com/archive/2019/projects/5348448784613376/
FOSDEM,https://fosdem.org,Programming languages,"javascript,ruby on rails,grafana,voctomix,influxdb","web development,conference,rails application,video processing",ENHANCING STANDS AND DEVROOM SUBMISSION IN OSEM,https://summerofcode.withgoogle.com/archive/2019/projects/5227153472356352/
FOSSASIA,https://fossasia.org,Other,"c,python,javascript,java,reactjs","artificial intelligence,open science,search,event management,voice assistants",FOSSASIA GSOC'19 Proposal: Neurolab-Android,https://summerofcode.withgoogle.com/archive/2019/projects/6374419633537024/
FOSSASIA,https://fossasia.org,Other,"c,python,javascript,java,reactjs","artificial intelligence,open science,search,event management,voice assistants",Development of new features for the Open Event Organizer App,https://summerofcode.withgoogle.com/archive/2019/projects/6410728213315584/
FOSSASIA,https://fossasia.org,Other,"c,python,javascript,java,reactjs","artificial intelligence,open science,search,event management,voice assistants",ENHANCEMENT ON OPEN EVENT ANDROID AND SERVER,https://summerofcode.withgoogle.com/archive/2019/projects/6586092214550528/
FOSSASIA,https://fossasia.org,Other,"c,python,javascript,java,reactjs","artificial intelligence,open science,search,event management,voice assistants",Enhancement of FOSSASIA Eventyay Attendee App,https://summerofcode.withgoogle.com/archive/2019/projects/5665387591499776/
FOSSASIA,https://fossasia.org,Other,"c,python,javascript,java,reactjs","artificial intelligence,open science,search,event management,voice assistants",Feature Completion and Standardisation of SUSI.AI Web Projects,https://summerofcode.withgoogle.com/archive/2019/projects/5018988973654016/
FOSSASIA,https://fossasia.org,Other,"c,python,javascript,java,reactjs","artificial intelligence,open science,search,event management,voice assistants",PSLab - Desktop App,https://summerofcode.withgoogle.com/archive/2019/projects/5071062348333056/
FOSSASIA,https://fossasia.org,Other,"c,python,javascript,java,reactjs","artificial intelligence,open science,search,event management,voice assistants",SUSI Smart Speaker enhancement,https://summerofcode.withgoogle.com/archive/2019/projects/5567182879064064/
FOSSASIA,https://fossasia.org,Other,"c,python,javascript,java,reactjs","artificial intelligence,open science,search,event management,voice assistants",Project Proposal for SUSI.AI Android Client and Smart Speaker,https://summerofcode.withgoogle.com/archive/2019/projects/5596079419031552/
FOSSASIA,https://fossasia.org,Other,"c,python,javascript,java,reactjs","artificial intelligence,open science,search,event management,voice assistants",PSLab Android,https://summerofcode.withgoogle.com/archive/2019/projects/4561592136499200/
FOSSASIA,https://fossasia.org,Other,"c,python,javascript,java,reactjs","artificial intelligence,open science,search,event management,voice assistants",General UI and startup enhancements,https://summerofcode.withgoogle.com/archive/2019/projects/4686924382470144/
FOSSASIA,https://fossasia.org,Other,"c,python,javascript,java,reactjs","artificial intelligence,open science,search,event management,voice assistants",Implement a waitlist for participants and enhance the Admin/User dashboard,https://summerofcode.withgoogle.com/archive/2019/projects/4887385857327104/
FOSSASIA,https://fossasia.org,Other,"c,python,javascript,java,reactjs","artificial intelligence,open science,search,event management,voice assistants",Integration of Various Payment Gateways and Enhancement of Admin/Account functionalities,https://summerofcode.withgoogle.com/archive/2019/projects/4940572316401664/
FOSSASIA,https://fossasia.org,Other,"c,python,javascript,java,reactjs","artificial intelligence,open science,search,event management,voice assistants",Feature Completion and Standardization of SUSI.AI Web Projects,https://summerofcode.withgoogle.com/archive/2019/projects/5813105928437760/
FOSSASIA,https://fossasia.org,Other,"c,python,javascript,java,reactjs","artificial intelligence,open science,search,event management,voice assistants",Making nextgen of Open Event Production ready for Eventyay,https://summerofcode.withgoogle.com/archive/2019/projects/5851448980537344/
FOSSology Project,https://www.fossology.org/,Other,"postgresql,c/c++,php,jquery,bash","compliance,spdx,license-scan,oss licensing,oss compliance",Integration of Software Heritage in FOSSology,https://summerofcode.withgoogle.com/archive/2019/projects/6455667395657728/
FOSSology Project,https://www.fossology.org/,Other,"postgresql,c/c++,php,jquery,bash","compliance,spdx,license-scan,oss licensing,oss compliance",Spasht Agent,https://summerofcode.withgoogle.com/archive/2019/projects/5527519191629824/
FOSSology Project,https://www.fossology.org/,Other,"postgresql,c/c++,php,jquery,bash","compliance,spdx,license-scan,oss licensing,oss compliance",Continuation of Atarashi OSS,https://summerofcode.withgoogle.com/archive/2019/projects/6052136226390016/
FrameNet Brasil at the Federal University of Juiz de Fora,http://www.ufjf.br/framenetbr-eng/,Data,"python,mysql,javascript,php","natural language processing,image processing,multimodality,natural language understanding,machine translation",Machine Translation Metric leveraging FrameNet,https://summerofcode.withgoogle.com/archive/2019/projects/5259221979889664/
FrameNet Brasil at the Federal University of Juiz de Fora,http://www.ufjf.br/framenetbr-eng/,Data,"python,mysql,javascript,php","natural language processing,image processing,multimodality,natural language understanding,machine translation",Multi-modal Annotation Tool,https://summerofcode.withgoogle.com/archive/2019/projects/5902293138931712/
Free and Open Source Silicon Foundation,https://www.fossi-foundation.org,Other,"verilog,risc-v,compiler,web development,jenkins","hardware,debug,web services,simulation,electronic design tools",Extend Librecores.org in terms of User Interactivity and Feedback,https://summerofcode.withgoogle.com/archive/2019/projects/6739681302020096/
Free and Open Source Silicon Foundation,https://www.fossi-foundation.org,Other,"verilog,risc-v,compiler,web development,jenkins","hardware,debug,web services,simulation,electronic design tools",Microarchitectural enhancement of Ariane,https://summerofcode.withgoogle.com/archive/2019/projects/5739393887764480/
Free and Open Source Silicon Foundation,https://www.fossi-foundation.org,Other,"verilog,risc-v,compiler,web development,jenkins","hardware,debug,web services,simulation,electronic design tools",Analysis of WARP-V on FireSim with RocketChip,https://summerofcode.withgoogle.com/archive/2019/projects/5427309819985920/
Free and Open Source Silicon Foundation,https://www.fossi-foundation.org,Other,"verilog,risc-v,compiler,web development,jenkins","hardware,debug,web services,simulation,electronic design tools",FPGA-Accelerated Web Applications,https://summerofcode.withgoogle.com/archive/2019/projects/5289349430640640/
Free and Open Source Silicon Foundation,https://www.fossi-foundation.org,Other,"verilog,risc-v,compiler,web development,jenkins","hardware,debug,web services,simulation,electronic design tools",Enhancing JuxtaPiton with X86 Support,https://summerofcode.withgoogle.com/archive/2019/projects/5384463226241024/
Free and Open Source Silicon Foundation,https://www.fossi-foundation.org,Other,"verilog,risc-v,compiler,web development,jenkins","hardware,debug,web services,simulation,electronic design tools",Continuous Integration for Hardware Projects on LibreCores CI,https://summerofcode.withgoogle.com/archive/2019/projects/4688375410327552/
Free and Open Source Silicon Foundation,https://www.fossi-foundation.org,Other,"verilog,risc-v,compiler,web development,jenkins","hardware,debug,web services,simulation,electronic design tools",LLVM Code Generation for RISC-V Open Source GPU,https://summerofcode.withgoogle.com/archive/2019/projects/5894040778702848/
FreeBSD,https://www.FreeBSD.org/,Operating systems,"c/c++,llvm,assembly,shell script,make","virtualization,security,embedded systems,cloud,kernel",MAC policy on IP addresses for FreeBSD Jail,https://summerofcode.withgoogle.com/archive/2019/projects/6380763652554752/
FreeBSD,https://www.FreeBSD.org/,Operating systems,"c/c++,llvm,assembly,shell script,make","virtualization,security,embedded systems,cloud,kernel",Kernel sanitizers,https://summerofcode.withgoogle.com/archive/2019/projects/6418960189227008/
FreeBSD,https://www.FreeBSD.org/,Operating systems,"c/c++,llvm,assembly,shell script,make","virtualization,security,embedded systems,cloud,kernel",Separation of Ports Build Process from Local Installation,https://summerofcode.withgoogle.com/archive/2019/projects/5311008413843456/
FreeBSD,https://www.FreeBSD.org/,Operating systems,"c/c++,llvm,assembly,shell script,make","virtualization,security,embedded systems,cloud,kernel",Dual-stack ping command,https://summerofcode.withgoogle.com/archive/2019/projects/6516511731089408/
FreeBSD,https://www.FreeBSD.org/,Operating systems,"c/c++,llvm,assembly,shell script,make","virtualization,security,embedded systems,cloud,kernel",Virtual memory compression,https://summerofcode.withgoogle.com/archive/2019/projects/4941090614935552/
FreeBSD,https://www.FreeBSD.org/,Operating systems,"c/c++,llvm,assembly,shell script,make","virtualization,security,embedded systems,cloud,kernel",Firewall Test Suite,https://summerofcode.withgoogle.com/archive/2019/projects/5965689809010688/
FreeType,https://freetype.org,Media,"c,python,gnu make,gnu autotools,fonts","graphics,rendering,fonts,opentype,truetype",Improve the 'ftinspect' demo program,https://summerofcode.withgoogle.com/archive/2019/projects/5541736875556864/
FreeType,https://freetype.org,Media,"c,python,gnu make,gnu autotools,fonts","graphics,rendering,fonts,opentype,truetype",Adding support for OpenType-SVG Fonts to FreeType,https://summerofcode.withgoogle.com/archive/2019/projects/6002250785226752/
FreeType,https://freetype.org,Media,"c,python,gnu make,gnu autotools,fonts","graphics,rendering,fonts,opentype,truetype",Add Support for WOFF2 Fonts to FreeType,https://summerofcode.withgoogle.com/archive/2019/projects/6267232768753664/
freifunk,https://freifunk.net,Social and communication,"c,python,ruby,openwrt,html/css/js","web apps,embedded systems,software defined networking,network,wireless communications",Unit testing LibreMesh,https://summerofcode.withgoogle.com/archive/2019/projects/6614034516803584/
freifunk,https://freifunk.net,Social and communication,"c,python,ruby,openwrt,html/css/js","web apps,embedded systems,software defined networking,network,wireless communications",Designing RetroShare for Android with chat backend improvements,https://summerofcode.withgoogle.com/archive/2019/projects/6743200104972288/
freifunk,https://freifunk.net,Social and communication,"c,python,ruby,openwrt,html/css/js","web apps,embedded systems,software defined networking,network,wireless communications",RetroShare port web interface to JSON API,https://summerofcode.withgoogle.com/archive/2019/projects/5715146800889856/
freifunk,https://freifunk.net,Social and communication,"c,python,ruby,openwrt,html/css/js","web apps,embedded systems,software defined networking,network,wireless communications",WireGuard Tunneling for BMX7,https://summerofcode.withgoogle.com/archive/2019/projects/6127762010537984/
freifunk,https://freifunk.net,Social and communication,"c,python,ruby,openwrt,html/css/js","web apps,embedded systems,software defined networking,network,wireless communications",Load-correlated distributed bandwidth analysis for LibreMesh networks,https://summerofcode.withgoogle.com/archive/2019/projects/6129391480864768/
freifunk,https://freifunk.net,Social and communication,"c,python,ruby,openwrt,html/css/js","web apps,embedded systems,software defined networking,network,wireless communications",Build a qual.net network simulator to enable automated testing,https://summerofcode.withgoogle.com/archive/2019/projects/6141611669454848/
freifunk,https://freifunk.net,Social and communication,"c,python,ruby,openwrt,html/css/js","web apps,embedded systems,software defined networking,network,wireless communications",ConTest - Wireless resource allocation algorithm testing framework,https://summerofcode.withgoogle.com/archive/2019/projects/5092953410764800/
freifunk,https://freifunk.net,Social and communication,"c,python,ruby,openwrt,html/css/js","web apps,embedded systems,software defined networking,network,wireless communications",OpenWrt Firmware Wizard,https://summerofcode.withgoogle.com/archive/2019/projects/4588038850609152/
freifunk,https://freifunk.net,Social and communication,"c,python,ruby,openwrt,html/css/js","web apps,embedded systems,software defined networking,network,wireless communications",qaul.net HTTP API,https://summerofcode.withgoogle.com/archive/2019/projects/4752125056253952/
freifunk,https://freifunk.net,Social and communication,"c,python,ruby,openwrt,html/css/js","web apps,embedded systems,software defined networking,network,wireless communications",Library to export/import public datasets to Retroshare network,https://summerofcode.withgoogle.com/archive/2019/projects/4827205262114816/
"Genes, Genomes and Variation",http://www.ensembl.org,Science and medicine,"python,mysql,javascript,perl,rest","databases,genomics,scientific visualization,data analysis",Applying machine learning techniques to characterising and naming lncRNA genes,https://summerofcode.withgoogle.com/archive/2019/projects/5451745902198784/
"Genes, Genomes and Variation",http://www.ensembl.org,Science and medicine,"python,mysql,javascript,perl,rest","databases,genomics,scientific visualization,data analysis",Circular RNA analytics frontend,https://summerofcode.withgoogle.com/archive/2019/projects/6244922426916864/
"Genes, Genomes and Variation",http://www.ensembl.org,Science and medicine,"python,mysql,javascript,perl,rest","databases,genomics,scientific visualization,data analysis",Using Deep Learning Techniques To Enhance Orthology Calls,https://summerofcode.withgoogle.com/archive/2019/projects/5953105168957440/
GENIVI Alliance,https://www.genivi.org,Other,"yocto,embedded,automotive,some/ip","embedded systems,graphics,automotive,communication,bigdata",Enable 3rd party content in embedded navigation systems by extending RAMSES ecosystem with a Blender exporter,https://summerofcode.withgoogle.com/archive/2019/projects/5349373074997248/
GENIVI Alliance,https://www.genivi.org,Other,"yocto,embedded,automotive,some/ip","embedded systems,graphics,automotive,communication,bigdata",Voice Commands for IVI - Research Project Continuation,https://summerofcode.withgoogle.com/archive/2019/projects/5640122849034240/
Gentoo Foundation,http://www.gentoo.org,Operating systems,"python,c/c++,shell script,linux kernel,bash","operating systems,embedded systems,package management,init systems,application security",A new framework in support of multiple MPI implementations,https://summerofcode.withgoogle.com/archive/2019/projects/4809791166218240/
Gentoo Foundation,http://www.gentoo.org,Operating systems,"python,c/c++,shell script,linux kernel,bash","operating systems,embedded systems,package management,init systems,application security",BLAS and LAPACK runtime switching,https://summerofcode.withgoogle.com/archive/2019/projects/6513450073718784/
Git,http://git-scm.com,Programming languages,"c,shell,git","dvcs,version-control",Improve consistency of sequencer commands,https://summerofcode.withgoogle.com/archive/2019/projects/5390155215536128/
Git,http://git-scm.com,Programming languages,"c,shell,git","dvcs,version-control",Make pack access code thread-safe,https://summerofcode.withgoogle.com/archive/2019/projects/4787791739748352/
Global Alliance for Genomics and Health,https://www.ga4gh.org/,Science and medicine,"java,mongodb,spring","web,genomics,bioinformatics,genetics,standards",Task distribution logic for GA4GH Cloud APIs,https://summerofcode.withgoogle.com/archive/2019/projects/5037401347457024/
Global Alliance for Genomics and Health,https://www.ga4gh.org/,Science and medicine,"java,mongodb,spring","web,genomics,bioinformatics,genetics,standards",Data pipeline for exchange of genomic variation between public repositories,https://summerofcode.withgoogle.com/archive/2019/projects/5232003631284224/
Global Alliance for Genomics and Health,https://www.ga4gh.org/,Science and medicine,"java,mongodb,spring","web,genomics,bioinformatics,genetics,standards",Data repository service,https://summerofcode.withgoogle.com/archive/2019/projects/5942884002430976/
Global Alliance for Genomics and Health,https://www.ga4gh.org/,Science and medicine,"java,mongodb,spring","web,genomics,bioinformatics,genetics,standards",RESTful API for genomic variation search,https://summerofcode.withgoogle.com/archive/2019/projects/6294760740880384/
Global Alliance for Genomics and Health,https://www.ga4gh.org/,Science and medicine,"java,mongodb,spring","web,genomics,bioinformatics,genetics,standards",Generic compliance framework for GA4GH APIs,https://summerofcode.withgoogle.com/archive/2019/projects/5135086553399296/
GNOME,https://www.gnome.org/,Operating systems,"c,python,javascript,rust,gtk+","desktop,operating system,design,end user application,application",Improve Google-Drive support for GVfs,https://summerofcode.withgoogle.com/archive/2019/projects/6637470089740288/
GNOME,https://www.gnome.org/,Operating systems,"c,python,javascript,rust,gtk+","desktop,operating system,design,end user application,application",Converting GStreamer plugins to Rust,https://summerofcode.withgoogle.com/archive/2019/projects/6739634476810240/
GNOME,https://www.gnome.org/,Operating systems,"c,python,javascript,rust,gtk+","desktop,operating system,design,end user application,application",Implement side by side diff view in Gitg,https://summerofcode.withgoogle.com/archive/2019/projects/6234580145668096/
GNOME,https://www.gnome.org/,Operating systems,"c,python,javascript,rust,gtk+","desktop,operating system,design,end user application,application",Polari - Preview Links,https://summerofcode.withgoogle.com/archive/2019/projects/4556072566652928/
GNOME,https://www.gnome.org/,Operating systems,"c,python,javascript,rust,gtk+","desktop,operating system,design,end user application,application",GNOME Music: Full stack MusicBrainz integration,https://summerofcode.withgoogle.com/archive/2019/projects/4825289220161536/
GNOME,https://www.gnome.org/,Operating systems,"c,python,javascript,rust,gtk+","desktop,operating system,design,end user application,application",Rework the GTK Website,https://summerofcode.withgoogle.com/archive/2019/projects/6488113407328256/
GNOME,https://www.gnome.org/,Operating systems,"c,python,javascript,rust,gtk+","desktop,operating system,design,end user application,application",Saved States Manager for GNOME Games,https://summerofcode.withgoogle.com/archive/2019/projects/4866286562050048/
GNOME,https://www.gnome.org/,Operating systems,"c,python,javascript,rust,gtk+","desktop,operating system,design,end user application,application",gtk4-rs: GTK 4 Rust Bindings,https://summerofcode.withgoogle.com/archive/2019/projects/5774651559510016/
GNSS-SDR,https://gnss-sdr.org/,Science and medicine,"c/c++,c++17,sdr,gnss,c++ libraries c++11 c++14 c++17 c++20","gnss,geolocation,navigation,software defined radio,communications",Optimal Frame Synchronization Detection,https://summerofcode.withgoogle.com/archive/2019/projects/5062110764072960/
GNSS-SDR,https://gnss-sdr.org/,Science and medicine,"c/c++,c++17,sdr,gnss,c++ libraries c++11 c++14 c++17 c++20","gnss,geolocation,navigation,software defined radio,communications",Expanding the receiver to BEIDOU B1C,https://summerofcode.withgoogle.com/archive/2019/projects/6509812521631744/
GNSS-SDR,https://gnss-sdr.org/,Science and medicine,"c/c++,c++17,sdr,gnss,c++ libraries c++11 c++14 c++17 c++20","gnss,geolocation,navigation,software defined radio,communications",Nonlinear State Estimation for Carrier Synchronization in GNSS-SDR,https://summerofcode.withgoogle.com/archive/2019/projects/6299766860808192/
GNU Compiler Collection,https://gcc.gnu.org/,Programming languages,"c/c++,gnu autotools","compilers,toolchain,openmp",Make C/C++ not automatically promote memory_order_consume to memory_order_acquire,https://summerofcode.withgoogle.com/archive/2019/projects/6577645809041408/
GNU Compiler Collection,https://gcc.gnu.org/,Programming languages,"c/c++,gnu autotools","compilers,toolchain,openmp",Add new math.h and complex.h functions as built-ins.,https://summerofcode.withgoogle.com/archive/2019/projects/6642860592463872/
GNU Compiler Collection,https://gcc.gnu.org/,Programming languages,"c/c++,gnu autotools","compilers,toolchain,openmp",Implementing OpenMP Work Stealing Scheduling,https://summerofcode.withgoogle.com/archive/2019/projects/5308701278208000/
GNU Compiler Collection,https://gcc.gnu.org/,Programming languages,"c/c++,gnu autotools","compilers,toolchain,openmp",Parallelize GCC with Threads,https://summerofcode.withgoogle.com/archive/2019/projects/4789348396957696/
GNU Compiler Collection,https://gcc.gnu.org/,Programming languages,"c/c++,gnu autotools","compilers,toolchain,openmp",7 Years Later: On vector<bool> and optimized Standard Algorithms in libstdc++,https://summerofcode.withgoogle.com/archive/2019/projects/4789587371622400/
GNU Compiler Collection,https://gcc.gnu.org/,Programming languages,"c/c++,gnu autotools","compilers,toolchain,openmp",Implement Csmith fuzzer leveraging GCC C Extensions,https://summerofcode.withgoogle.com/archive/2019/projects/5863413903785984/
GNU Mailman,http://list.org,End user applications,"django,python 3,rest,email",email,Add support for bounce processing in core,https://summerofcode.withgoogle.com/archive/2019/projects/5383297545273344/
GNU Octave,http://www.octave.org,Programming languages,"c++,hg","mathematics,scientific computing,numerical computation,numerical methods,matlab",N/A,N/A
GNU Radio,https://www.gnuradio.org/,Science and medicine,"python,android,c++,qt","software defined radio,radar,digital signal processing,software radio,wireless communications",Cycle-accurate Verilog Design Simulation Integration,https://summerofcode.withgoogle.com/archive/2019/projects/5346074540113920/
GNU Radio,https://www.gnuradio.org/,Science and medicine,"python,android,c++,qt","software defined radio,radar,digital signal processing,software radio,wireless communications",Block header parsing tool,https://summerofcode.withgoogle.com/archive/2019/projects/4903280860200960/
Godot Engine,https://godotengine.org,Media,"opengl,github,c++,cpp,gdscript","graphics,real time,cross-platform,game engine,game development",Asynchronous Cached File Access for Godot Engine,https://summerofcode.withgoogle.com/archive/2019/projects/5503096212422656/
Godot Engine,https://godotengine.org,Media,"opengl,github,c++,cpp,gdscript","graphics,real time,cross-platform,game engine,game development",Static Analyzer for GDScript,https://summerofcode.withgoogle.com/archive/2019/projects/5048292512104448/
Godot Engine,https://godotengine.org,Media,"opengl,github,c++,cpp,gdscript","graphics,real time,cross-platform,game engine,game development",Motion Matching Implementation Using Kd trees,https://summerofcode.withgoogle.com/archive/2019/projects/5358867771293696/
Godot Engine,https://godotengine.org,Media,"opengl,github,c++,cpp,gdscript","graphics,real time,cross-platform,game engine,game development",Interactive Music for Godot Engine,https://summerofcode.withgoogle.com/archive/2019/projects/4547700517765120/
Godot Engine,https://godotengine.org,Media,"opengl,github,c++,cpp,gdscript","graphics,real time,cross-platform,game engine,game development",Rewriting Godot's lightmapper,https://summerofcode.withgoogle.com/archive/2019/projects/4591256938741760/
Godot Engine,https://godotengine.org,Media,"opengl,github,c++,cpp,gdscript","graphics,real time,cross-platform,game engine,game development",GDScript Language Server,https://summerofcode.withgoogle.com/archive/2019/projects/4680775784464384/
Godot Engine,https://godotengine.org,Media,"opengl,github,c++,cpp,gdscript","graphics,real time,cross-platform,game engine,game development",Improvements to Visual Scripting System,https://summerofcode.withgoogle.com/archive/2019/projects/6065782478340096/
Godot Engine,https://godotengine.org,Media,"opengl,github,c++,cpp,gdscript","graphics,real time,cross-platform,game engine,game development",Godot VCS Wide Integration,https://summerofcode.withgoogle.com/archive/2019/projects/6066990521778176/
gprMax,http://www.gprmax.com,Science and medicine,"python,cython,cuda,openmp,mpi","science,engineering,geophysics,electromagnetics,ground penetrating radar",Implementation of a sub-gridding framework,https://summerofcode.withgoogle.com/archive/2019/projects/6378497251999744/
gprMax,http://www.gprmax.com,Science and medicine,"python,cython,cuda,openmp,mpi","science,engineering,geophysics,electromagnetics,ground penetrating radar",OpenCl Accelerated FDTD Solver for gprMax,https://summerofcode.withgoogle.com/archive/2019/projects/4854715383283712/
Haiku,http://www.haiku-os.org,Operating systems,"c++,arm,x86,posix,unix","desktop,graphics,kernel,drivers,filesystems",Porting WebKit2 to Haiku,https://summerofcode.withgoogle.com/archive/2019/projects/5011585305673728/
Haskell.Org,http://haskell.org,Programming languages,"haskell,ghc,cabal,codeworld,servant","education,compilers,haskell,functional programming,build tools",Issue-Wanted Web Application,https://summerofcode.withgoogle.com/archive/2019/projects/6337793628831744/
Haskell.Org,http://haskell.org,Programming languages,"haskell,ghc,cabal,codeworld,servant","education,compilers,haskell,functional programming,build tools",Improving HsYAML Library,https://summerofcode.withgoogle.com/archive/2019/projects/5677076210778112/
Haskell.Org,http://haskell.org,Programming languages,"haskell,ghc,cabal,codeworld,servant","education,compilers,haskell,functional programming,build tools",Improving Hackage Matrix Builder as a Real-world Fullstack Haskell Project,https://summerofcode.withgoogle.com/archive/2019/projects/5731777769897984/
Haskell.Org,http://haskell.org,Programming languages,"haskell,ghc,cabal,codeworld,servant","education,compilers,haskell,functional programming,build tools",Putting hie Files to Good Use,https://summerofcode.withgoogle.com/archive/2019/projects/5402739855589376/
Haskell.Org,http://haskell.org,Programming languages,"haskell,ghc,cabal,codeworld,servant","education,compilers,haskell,functional programming,build tools",Upgrading hs-web3 library,https://summerofcode.withgoogle.com/archive/2019/projects/5512555794006016/
Haskell.Org,http://haskell.org,Programming languages,"haskell,ghc,cabal,codeworld,servant","education,compilers,haskell,functional programming,build tools",More graph algorithms for Alga,https://summerofcode.withgoogle.com/archive/2019/projects/5612565801992192/
Haskell.Org,http://haskell.org,Programming languages,"haskell,ghc,cabal,codeworld,servant","education,compilers,haskell,functional programming,build tools",Extending Alga,https://summerofcode.withgoogle.com/archive/2019/projects/4778315028627456/
Haskell.Org,http://haskell.org,Programming languages,"haskell,ghc,cabal,codeworld,servant","education,compilers,haskell,functional programming,build tools","Implementing Chebyshev polynomial approximations in Haskell: Having the speed and precision of numerics with complex, non-polynomial functions.",https://summerofcode.withgoogle.com/archive/2019/projects/6517962758946816/
Haskell.Org,http://haskell.org,Programming languages,"haskell,ghc,cabal,codeworld,servant","education,compilers,haskell,functional programming,build tools",Hadrian Optimisation,https://summerofcode.withgoogle.com/archive/2019/projects/6087177404940288/
Haskell.Org,http://haskell.org,Programming languages,"haskell,ghc,cabal,codeworld,servant","education,compilers,haskell,functional programming,build tools",Automated requirements checking as a GHC plugin,https://summerofcode.withgoogle.com/archive/2019/projects/5891792497541120/
Haskell.Org,http://haskell.org,Programming languages,"haskell,ghc,cabal,codeworld,servant","education,compilers,haskell,functional programming,build tools",Extending Hasktorch With RNNs and Encoder-Decoder,https://summerofcode.withgoogle.com/archive/2019/projects/5907540984987648/
Haskell.Org,http://haskell.org,Programming languages,"haskell,ghc,cabal,codeworld,servant","education,compilers,haskell,functional programming,build tools",Functional Machine Learning with Hasktorch: Produce Functional Machine Learning Model Reference Implementations,https://summerofcode.withgoogle.com/archive/2019/projects/5912323028418560/
Haskell.Org,http://haskell.org,Programming languages,"haskell,ghc,cabal,codeworld,servant","education,compilers,haskell,functional programming,build tools",Property-based testing stateful programs using quickcheck-state-machine,https://summerofcode.withgoogle.com/archive/2019/projects/5992186468892672/
Haskell.Org,http://haskell.org,Programming languages,"haskell,ghc,cabal,codeworld,servant","education,compilers,haskell,functional programming,build tools",A language server for Dhall,https://summerofcode.withgoogle.com/archive/2019/projects/5156860695412736/
Haskell.Org,http://haskell.org,Programming languages,"haskell,ghc,cabal,codeworld,servant","education,compilers,haskell,functional programming,build tools",A stronger foundation for interactive Haskell tooling,https://summerofcode.withgoogle.com/archive/2019/projects/5212790246080512/
Hydra Ecosystem,https://www.hydraecosystem.org/,Web,"python,javascript,redis,flask,sql","web,api,semantic web,hydra,docker",Improve hydrus,https://summerofcode.withgoogle.com/archive/2019/projects/6483379011190784/
Hydra Ecosystem,https://www.hydraecosystem.org/,Web,"python,javascript,redis,flask,sql","web,api,semantic web,hydra,docker",Smart Agents and Hydra APIs  - Dynamic Demo,https://summerofcode.withgoogle.com/archive/2019/projects/6525859375087616/
INCF,https://www.incf.org/,Science and medicine,"python,javascript,c++,xml,jupyter","science,big data,neuroscience,brain modelling,bio/neuro image processing",16.4 Open Data for OpenWorm,https://summerofcode.withgoogle.com/archive/2019/projects/6461725128261632/
INCF,https://www.incf.org/,Science and medicine,"python,javascript,c++,xml,jupyter","science,big data,neuroscience,brain modelling,bio/neuro image processing",Web-based GUI for deep learning continuous workflows,https://summerofcode.withgoogle.com/archive/2019/projects/6471974446956544/
INCF,https://www.incf.org/,Science and medicine,"python,javascript,c++,xml,jupyter","science,big data,neuroscience,brain modelling,bio/neuro image processing",Continuous Integration of Research Data,https://summerofcode.withgoogle.com/archive/2019/projects/6619076489641984/
INCF,https://www.incf.org/,Science and medicine,"python,javascript,c++,xml,jupyter","science,big data,neuroscience,brain modelling,bio/neuro image processing",Improve LORIS Automated Testing,https://summerofcode.withgoogle.com/archive/2019/projects/5714202444955648/
INCF,https://www.incf.org/,Science and medicine,"python,javascript,c++,xml,jupyter","science,big data,neuroscience,brain modelling,bio/neuro image processing",Implementing automatic white matter parcellation in Nighres,https://summerofcode.withgoogle.com/archive/2019/projects/5476562709774336/
INCF,https://www.incf.org/,Science and medicine,"python,javascript,c++,xml,jupyter","science,big data,neuroscience,brain modelling,bio/neuro image processing",Project: 4.3 The Virtual Brain (TVB) Demo Packages for clinical case studies reports,https://summerofcode.withgoogle.com/archive/2019/projects/6173267474251776/
