Organization Name,Website,Category,Technologies,Topics,Project Name,Project Url
freifunk,https://freifunk.net,Social and communication,"python,shell,c/c++,json,rust","embedded systems,open hardware,wireless networks,decentralized,federation",Irdest Android Client,https://summerofcode.withgoogle.com/archive/2021/projects/4542577163894784/
freifunk,https://freifunk.net,Social and communication,"python,shell,c/c++,json,rust","embedded systems,open hardware,wireless networks,decentralized,federation",LibreMesh Pirania UI,https://summerofcode.withgoogle.com/archive/2021/projects/4694365368221696/
freifunk,https://freifunk.net,Social and communication,"python,shell,c/c++,json,rust","embedded systems,open hardware,wireless networks,decentralized,federation",Retroshare Mobile,https://summerofcode.withgoogle.com/archive/2021/projects/6100684595789824/
freifunk,https://freifunk.net,Social and communication,"python,shell,c/c++,json,rust","embedded systems,open hardware,wireless networks,decentralized,federation",Updation of the Json Schema to latest version (2020-12)/draft7 along with the form generation and validation with the updated schema of the tools,https://summerofcode.withgoogle.com/archive/2021/projects/5802146250883072/
freifunk,https://freifunk.net,Social and communication,"python,shell,c/c++,json,rust","embedded systems,open hardware,wireless networks,decentralized,federation",Android native app for network selection capability in LibreMesh routers,https://summerofcode.withgoogle.com/archive/2021/projects/5150144445546496/
FRRouting,https://frrouting.org/,Other,"c,linux,networking,linux kernel,routing","networking,software defined networking,linux,systems programming,routing",Lua hook points,https://summerofcode.withgoogle.com/archive/2021/projects/5018934603939840/
Genome Assembly and Annotation,http://www.ebi.ac.uk,Science and medicine,"python,mysql,javascript,rust,pytorch","genomics,data science,cloud,deep learning,workflows",Deep learning homology inference,https://summerofcode.withgoogle.com/archive/2021/projects/5434276832608256/
Genome Assembly and Annotation,http://www.ebi.ac.uk,Science and medicine,"python,mysql,javascript,rust,pytorch","genomics,data science,cloud,deep learning,workflows",Extract important information from scientific papers,https://summerofcode.withgoogle.com/archive/2021/projects/5097312455491584/
Genome Assembly and Annotation,http://www.ebi.ac.uk,Science and medicine,"python,mysql,javascript,rust,pytorch","genomics,data science,cloud,deep learning,workflows",An orchestration system for MGnify running on distributed heterogeneous compute clusters,https://summerofcode.withgoogle.com/archive/2021/projects/6226042074693632/
Gentoo Foundation,http://www.gentoo.org/,Operating systems,"python,shell,linux,c/c++,bash","operating systems,security,automation,embedded,package",Catalyst Crosscompiling and Revamp,https://summerofcode.withgoogle.com/archive/2021/projects/5675291506114560/
Gentoo Foundation,http://www.gentoo.org/,Operating systems,"python,shell,linux,c/c++,bash","operating systems,security,automation,embedded,package",Expanded and Enhanced Big Data Infrastructure on Gentoo,https://summerofcode.withgoogle.com/archive/2021/projects/5162433018068992/
GeomScale,https://geomscale.github.io/,Science and medicine,"python,c++,r,jupyter,github-actions","mathematics,data science,computational biology,statistics,computation geometry",High dimensional geometric computations with least matrix inequalities,https://summerofcode.withgoogle.com/archive/2021/projects/6401652449345536/
GeomScale,https://geomscale.github.io/,Science and medicine,"python,c++,r,jupyter,github-actions","mathematics,data science,computational biology,statistics,computation geometry",From DNA sequences to metabolic interactions: building a pipeline to extract key metabolic processes,https://summerofcode.withgoogle.com/archive/2021/projects/6407348884602880/
GeomScale,https://geomscale.github.io/,Science and medicine,"python,c++,r,jupyter,github-actions","mathematics,data science,computational biology,statistics,computation geometry",Parallel Geometric Random Walks with Sparse Numerical Optimizations,https://summerofcode.withgoogle.com/archive/2021/projects/6593875421954048/
GeomScale,https://geomscale.github.io/,Science and medicine,"python,c++,r,jupyter,github-actions","mathematics,data science,computational biology,statistics,computation geometry",GeomScale: Monte Carlo Integration,https://summerofcode.withgoogle.com/archive/2021/projects/4825133331513344/
GeomScale,https://geomscale.github.io/,Science and medicine,"python,c++,r,jupyter,github-actions","mathematics,data science,computational biology,statistics,computation geometry",Counting linear extensions,https://summerofcode.withgoogle.com/archive/2021/projects/6050504680931328/
GFOSS - Open Technology Alliance,http://www.gfoss.eu,Other,"python,mysql,javascript,perl,python deep learning frameworks","open hardware,python,java,javascript,perl","MediaCMS - modern, fully featured video and media CMS",https://summerofcode.withgoogle.com/archive/2021/projects/6609119066193920/
GFOSS - Open Technology Alliance,http://www.gfoss.eu,Other,"python,mysql,javascript,perl,python deep learning frameworks","open hardware,python,java,javascript,perl",Sastix-CMS: A general purpose Java CMS in Spring Boot,https://summerofcode.withgoogle.com/archive/2021/projects/4978905508741120/
GFOSS - Open Technology Alliance,http://www.gfoss.eu,Other,"python,mysql,javascript,perl,python deep learning frameworks","open hardware,python,java,javascript,perl",HA-Auto:  Node-RED Compatible DSL for Home Automation,https://summerofcode.withgoogle.com/archive/2021/projects/5111249221713920/
GFOSS - Open Technology Alliance,http://www.gfoss.eu,Other,"python,mysql,javascript,perl,python deep learning frameworks","open hardware,python,java,javascript,perl",DeepbotsZero,https://summerofcode.withgoogle.com/archive/2021/projects/6219277299875840/
GFOSS - Open Technology Alliance,http://www.gfoss.eu,Other,"python,mysql,javascript,perl,python deep learning frameworks","open hardware,python,java,javascript,perl",Development of a DIY robot kit for educators,https://summerofcode.withgoogle.com/archive/2021/projects/6235555762798592/
GFOSS - Open Technology Alliance,http://www.gfoss.eu,Other,"python,mysql,javascript,perl,python deep learning frameworks","open hardware,python,java,javascript,perl",sch-webapps: aggregator for web-based educational material,https://summerofcode.withgoogle.com/archive/2021/projects/4514123039113216/
GFOSS - Open Technology Alliance,http://www.gfoss.eu,Other,"python,mysql,javascript,perl,python deep learning frameworks","open hardware,python,java,javascript,perl",hashesdb,https://summerofcode.withgoogle.com/archive/2021/projects/6101740251774976/
GFOSS - Open Technology Alliance,http://www.gfoss.eu,Other,"python,mysql,javascript,perl,python deep learning frameworks","open hardware,python,java,javascript,perl",Creation of a multi user audio first annotation tool,https://summerofcode.withgoogle.com/archive/2021/projects/4908456837906432/
GFOSS - Open Technology Alliance,http://www.gfoss.eu,Other,"python,mysql,javascript,perl,python deep learning frameworks","open hardware,python,java,javascript,perl",Extending Deepbots to evolutionary algortihms,https://summerofcode.withgoogle.com/archive/2021/projects/5155494397739008/
Git,http://git-scm.com,Programming languages,"shell script,git,c language","version control,dvcs",Use ref-filter formats in git cat-file,https://summerofcode.withgoogle.com/archive/2021/projects/5443907994779648/
Git,http://git-scm.com,Programming languages,"shell script,git,c language","version control,dvcs",Finish converting submodule to builtin,https://summerofcode.withgoogle.com/archive/2021/projects/5071550033690624/
GitLab,https://gitlab.com,Programming languages,"ruby,golang,git,ci,devops",devops,Port SAST and Secret Detection rails platform code to GitLab CE project,https://summerofcode.withgoogle.com/archive/2021/projects/5108438736044032/
GitLab,https://gitlab.com,Programming languages,"ruby,golang,git,ci,devops",devops,Courseware as Code Enablement,https://summerofcode.withgoogle.com/archive/2021/projects/4787041501446144/
GitLab,https://gitlab.com,Programming languages,"ruby,golang,git,ci,devops",devops,Writing SAST Vulnerability Rules,https://summerofcode.withgoogle.com/archive/2021/projects/6017484972359680/
GitLab,https://gitlab.com,Programming languages,"ruby,golang,git,ci,devops",devops,Geo Team Proposal: Improvements to backup and restore process,https://summerofcode.withgoogle.com/archive/2021/projects/5177345144520704/
Global Alliance for Genomics and Health,https://ga4gh.org,Science and medicine,"python,java,sql,spring,hl7 fhir","genomics,cloud,data discovery,healthcare,data security",Brokering Continuous Delivery through the ELIXIR Cloud service registry,https://summerofcode.withgoogle.com/archive/2021/projects/5045763050045440/
Global Alliance for Genomics and Health,https://ga4gh.org,Science and medicine,"python,java,sql,spring,hl7 fhir","genomics,cloud,data discovery,healthcare,data security",Pure Rust Htsget Implementation,https://summerofcode.withgoogle.com/archive/2021/projects/5320826445889536/
Global Alliance for Genomics and Health,https://ga4gh.org,Science and medicine,"python,java,sql,spring,hl7 fhir","genomics,cloud,data discovery,healthcare,data security",React diagram component library for creating pedigree drawings tools,https://summerofcode.withgoogle.com/archive/2021/projects/4697350605373440/
Global Alliance for Genomics and Health,https://ga4gh.org,Science and medicine,"python,java,sql,spring,hl7 fhir","genomics,cloud,data discovery,healthcare,data security",Implement TES in Galaxy/Pulsar,https://summerofcode.withgoogle.com/archive/2021/projects/4779531717574656/
Global Alliance for Genomics and Health,https://ga4gh.org,Science and medicine,"python,java,sql,spring,hl7 fhir","genomics,cloud,data discovery,healthcare,data security",Implement reusable GA4GH UI clients,https://summerofcode.withgoogle.com/archive/2021/projects/5890187980177408/
Global Alliance for Genomics and Health,https://ga4gh.org,Science and medicine,"python,java,sql,spring,hl7 fhir","genomics,cloud,data discovery,healthcare,data security",Pure Rust serverless htsget implementation,https://summerofcode.withgoogle.com/archive/2021/projects/6269526773071872/
Global Alliance for Genomics and Health,https://ga4gh.org,Science and medicine,"python,java,sql,spring,hl7 fhir","genomics,cloud,data discovery,healthcare,data security",vcf2fhir for Structural Variants,https://summerofcode.withgoogle.com/archive/2021/projects/5190353660936192/
GNOME Foundation,https://gnome.org,Operating systems,"c,python,javascript,rust,gtk","desktop,operating system,design,end user application,application",Redesigning Health's MainView,https://summerofcode.withgoogle.com/archive/2021/projects/5691085778583552/
GNOME Foundation,https://gnome.org,Operating systems,"c,python,javascript,rust,gtk","desktop,operating system,design,end user application,application",Shell: Implementing Layout Managers in Rust,https://summerofcode.withgoogle.com/archive/2021/projects/5697424512778240/
GNOME Foundation,https://gnome.org,Operating systems,"c,python,javascript,rust,gtk","desktop,operating system,design,end user application,application",Implement active resource management in GNOME,https://summerofcode.withgoogle.com/archive/2021/projects/5109655855955968/
GNOME Foundation,https://gnome.org,Operating systems,"c,python,javascript,rust,gtk","desktop,operating system,design,end user application,application",Fractal: Multi account support,https://summerofcode.withgoogle.com/archive/2021/projects/5227383929438208/
GNOME Foundation,https://gnome.org,Operating systems,"c,python,javascript,rust,gtk","desktop,operating system,design,end user application,application",Fractal NEXT,https://summerofcode.withgoogle.com/archive/2021/projects/4542820936843264/
GNOME Foundation,https://gnome.org,Operating systems,"c,python,javascript,rust,gtk","desktop,operating system,design,end user application,application",tracker: Improve custom ontology support,https://summerofcode.withgoogle.com/archive/2021/projects/4549995243503616/
GNOME Foundation,https://gnome.org,Operating systems,"c,python,javascript,rust,gtk","desktop,operating system,design,end user application,application",Shell: update screenshot and screen recorder,https://summerofcode.withgoogle.com/archive/2021/projects/4699574626680832/
GNOME Foundation,https://gnome.org,Operating systems,"c,python,javascript,rust,gtk","desktop,operating system,design,end user application,application",Rework of Faces of GNOME website,https://summerofcode.withgoogle.com/archive/2021/projects/6512399523250176/
GNOME Foundation,https://gnome.org,Operating systems,"c,python,javascript,rust,gtk","desktop,operating system,design,end user application,application",Tracker-miners: File creation time,https://summerofcode.withgoogle.com/archive/2021/projects/6030315851612160/
GNOME Foundation,https://gnome.org,Operating systems,"c,python,javascript,rust,gtk","desktop,operating system,design,end user application,application",Libadwaita animation API,https://summerofcode.withgoogle.com/archive/2021/projects/6103873776779264/
GNOME Foundation,https://gnome.org,Operating systems,"c,python,javascript,rust,gtk","desktop,operating system,design,end user application,application",Design tooling: port to gtk 4,https://summerofcode.withgoogle.com/archive/2021/projects/4886426272923648/
GNOME Foundation,https://gnome.org,Operating systems,"c,python,javascript,rust,gtk","desktop,operating system,design,end user application,application",libsecret: Extend file backend to use TPM2 derived encryption keys,https://summerofcode.withgoogle.com/archive/2021/projects/6293033397518336/
GNSS-SDR,https://gnss-sdr.org/,Science and medicine,"c++11,c++14,c++17,c++20,gnss","signal processing,gnss,navigation,software defined radio,geospatial",Anti-spoofing Techniques for GNSS Receivers,https://summerofcode.withgoogle.com/archive/2021/projects/4767907556360192/
GNU Compiler Collection (GCC),https://gcc.gnu.org/,Programming languages,"c/c++,gnu make,gnu autotools","compilers,developer tools,toolchain,openmp,rust",Extending C++ support for static analysis pass,https://summerofcode.withgoogle.com/archive/2021/projects/5659699365543936/
GNU Compiler Collection (GCC),https://gcc.gnu.org/,Programming languages,"c/c++,gnu make,gnu autotools","compilers,developer tools,toolchain,openmp,rust",Cargo tool for Rust-GCC,https://summerofcode.withgoogle.com/archive/2021/projects/4994348801851392/
GNU Compiler Collection (GCC),https://gcc.gnu.org/,Programming languages,"c/c++,gnu make,gnu autotools","compilers,developer tools,toolchain,openmp,rust",Static analysis for unreachable functions,https://summerofcode.withgoogle.com/archive/2021/projects/6068561092542464/
GNU Mailman Project,https://wiki.list.org/DEV/,Social and communication,"python,django,restful api,sqlalchemy","web,mail",N/A,N/A
GNU Octave,http://www.octave.org,Programming languages,"c++,hg","mathematics,scientific computing,numerical computation,numerical methods,matlab",Jupyter Notebook Integration,https://summerofcode.withgoogle.com/archive/2021/projects/5966212021878784/
GNU Radio,https://www.gnuradio.org/,Science and medicine,"python,c++,qt","signal processing,software defined radio,communication",View-Only Mode in GRC,https://summerofcode.withgoogle.com/archive/2021/projects/4881493066776576/
Godot Engine,https://godotengine.org,Media,"opengl,vulkan,c/c+,gdscript","virtual reality,graphics,game engines,cross-platform",Command Palette,https://summerofcode.withgoogle.com/archive/2021/projects/5660917559197696/
Godot Engine,https://godotengine.org,Media,"opengl,vulkan,c/c+,gdscript","virtual reality,graphics,game engines,cross-platform",Improvements to Godot Soft-body Dynamics,https://summerofcode.withgoogle.com/archive/2021/projects/6133291987501056/
Godot Engine,https://godotengine.org,Media,"opengl,vulkan,c/c+,gdscript","virtual reality,graphics,game engines,cross-platform","Auto-Arrangement of Nodes in GraphEdit, VisualScript and VisualShaders",https://summerofcode.withgoogle.com/archive/2021/projects/4824052140605440/
Godot Engine,https://godotengine.org,Media,"opengl,vulkan,c/c+,gdscript","virtual reality,graphics,game engines,cross-platform",Add pseudo-localization to better spot untranslated strings and unexpected layout changes caused by long strings,https://summerofcode.withgoogle.com/archive/2021/projects/4924604774088704/
Godot Engine,https://godotengine.org,Media,"opengl,vulkan,c/c+,gdscript","virtual reality,graphics,game engines,cross-platform",Implementing a DAP backend for debugging Godot projects,https://summerofcode.withgoogle.com/archive/2021/projects/5851817010790400/
Google FHIR SDK,https://github.com/google/android-fhir,Science and medicine,"android,kotlin,sqlite,fhir,materialui","global health,ai,gis,precision health,enteprise analytics",HAPI Struct <> Proto Conversion Tool,https://summerofcode.withgoogle.com/archive/2021/projects/5668068813963264/
Google FHIR SDK,https://github.com/google/android-fhir,Science and medicine,"android,kotlin,sqlite,fhir,materialui","global health,ai,gis,precision health,enteprise analytics",Create Custom Styles in SDC Gallery,https://summerofcode.withgoogle.com/archive/2021/projects/6176242599985152/
Google FHIR SDK,https://github.com/google/android-fhir,Science and medicine,"android,kotlin,sqlite,fhir,materialui","global health,ai,gis,precision health,enteprise analytics",Implementation of FHIRPath for FHIRProto in a Java library,https://summerofcode.withgoogle.com/archive/2021/projects/5038766145667072/
Google FHIR SDK,https://github.com/google/android-fhir,Science and medicine,"android,kotlin,sqlite,fhir,materialui","global health,ai,gis,precision health,enteprise analytics",Android FHIR SDK Peer to Peer transfer,https://summerofcode.withgoogle.com/archive/2021/projects/5068157277962240/
Google FHIR SDK,https://github.com/google/android-fhir,Science and medicine,"android,kotlin,sqlite,fhir,materialui","global health,ai,gis,precision health,enteprise analytics",Feature Implemetation and Ui Development of Android FHIR,https://summerofcode.withgoogle.com/archive/2021/projects/5613634666889216/
gprMax,http://www.gprmax.com,Science and medicine,"python,cython,cuda,openmp,mpi","science,engineering,geophysics,electromagnetics,optimisation",LasoMax,https://summerofcode.withgoogle.com/archive/2021/projects/4734758998769664/
gprMax,http://www.gprmax.com,Science and medicine,"python,cython,cuda,openmp,mpi","science,engineering,geophysics,electromagnetics,optimisation",Modelling complex materials electromagnetic properties in gprMax software,https://summerofcode.withgoogle.com/archive/2021/projects/4802755276832768/
gprMax,http://www.gprmax.com,Science and medicine,"python,cython,cuda,openmp,mpi","science,engineering,geophysics,electromagnetics,optimisation",Implementing GPU Accelerated Sub-gridding,https://summerofcode.withgoogle.com/archive/2021/projects/6058544859709440/
gprMax,http://www.gprmax.com,Science and medicine,"python,cython,cuda,openmp,mpi","science,engineering,geophysics,electromagnetics,optimisation",Automatic Realization of AI-Based Electromagnetic Models,https://summerofcode.withgoogle.com/archive/2021/projects/5922912141312000/
GRR Rapid Response,https://github.com/google/grr,Security,"python 3,angular,typescript,materialui,backend","computer security,digital forensics",N/A,N/A
gVisor,http://gvisor.dev,Operating systems,"linux,c/c++,golang,posix","virtualization,sandbox,kernel,containers",System V Message Queues,https://summerofcode.withgoogle.com/archive/2021/projects/4780209114447872/
Haiku,http://www.haiku-os.org,Operating systems,"c++,posix,bsd unix,virtualization","web,desktop,graphics,network,media",Coding style checker bot for Gerrit,https://summerofcode.withgoogle.com/archive/2021/projects/6597494904979456/
Haiku,http://www.haiku-os.org,Operating systems,"c++,posix,bsd unix,virtualization","web,desktop,graphics,network,media",Caya Renovation,https://summerofcode.withgoogle.com/archive/2021/projects/5675895150346240/
Haiku,http://www.haiku-os.org,Operating systems,"c++,posix,bsd unix,virtualization","web,desktop,graphics,network,media",Coding style checker bot for Gerrit,https://summerofcode.withgoogle.com/archive/2021/projects/4967271348305920/
Halide,https://halide-lang.org,Programming languages,"llvm,c++","compilers,computer vision,graphics,high-performance computing",Performance Tracking in CI,https://summerofcode.withgoogle.com/archive/2021/projects/5726075971174400/
Halide,https://halide-lang.org,Programming languages,"llvm,c++","compilers,computer vision,graphics,high-performance computing",Assessing the Performance Effects of Adding New Synthesized Rewrite Rules to Halide,https://summerofcode.withgoogle.com/archive/2021/projects/5281044479082496/
Haskell.org,http://haskell.org,Programming languages,"haskell,ghc,compiler","#compilers,#programming-tools,#functional-programming,#programming-languages,#education",Enhanced figure support in pandoc,https://summerofcode.withgoogle.com/archive/2021/projects/5684006363856896/
Haskell.org,http://haskell.org,Programming languages,"haskell,ghc,compiler","#compilers,#programming-tools,#functional-programming,#programming-languages,#education",Gradually Typed Hasktorch,https://summerofcode.withgoogle.com/archive/2021/projects/5692818261016576/
Haskell.org,http://haskell.org,Programming languages,"haskell,ghc,compiler","#compilers,#programming-tools,#functional-programming,#programming-languages,#education",Fixing ihaskell-widgets,https://summerofcode.withgoogle.com/archive/2021/projects/5060935458226176/
Haskell.org,http://haskell.org,Programming languages,"haskell,ghc,compiler","#compilers,#programming-tools,#functional-programming,#programming-languages,#education",Haskell in CodeMirror 6,https://summerofcode.withgoogle.com/archive/2021/projects/5320241122377728/
Haskell.org,http://haskell.org,Programming languages,"haskell,ghc,compiler","#compilers,#programming-tools,#functional-programming,#programming-languages,#education",Visualization Libraries for ghc-debug,https://summerofcode.withgoogle.com/archive/2021/projects/5349991454867456/
Haskell.org,http://haskell.org,Programming languages,"haskell,ghc,compiler","#compilers,#programming-tools,#functional-programming,#programming-languages,#education",Support call hierarchy in Haskell Language Server,https://summerofcode.withgoogle.com/archive/2021/projects/4749885739368448/
Haskell.org,http://haskell.org,Programming languages,"haskell,ghc,compiler","#compilers,#programming-tools,#functional-programming,#programming-languages,#education",TOML Support in dhall-haskell,https://summerofcode.withgoogle.com/archive/2021/projects/4861813493071872/
Haskell.org,http://haskell.org,Programming languages,"haskell,ghc,compiler","#compilers,#programming-tools,#functional-programming,#programming-languages,#education",TidalCycles API and editor plugin,https://summerofcode.withgoogle.com/archive/2021/projects/4943335227129856/
Haskell.org,http://haskell.org,Programming languages,"haskell,ghc,compiler","#compilers,#programming-tools,#functional-programming,#programming-languages,#education",Dhall bindings to TOML configuration language,https://summerofcode.withgoogle.com/archive/2021/projects/5861049479200768/
Haskell.org,http://haskell.org,Programming languages,"haskell,ghc,compiler","#compilers,#programming-tools,#functional-programming,#programming-languages,#education",Haskell Language Server: Symbol Renaming,https://summerofcode.withgoogle.com/archive/2021/projects/5190011741274112/
Hydra Ecosystem,https://www.hydraecosystem.org/,Web,"python,postgresql,javascript,redis,docker","semantic web,web services,linked data,knowledge graphs,rest apis",General Improvements in hydrus,https://summerofcode.withgoogle.com/archive/2021/projects/5614110066081792/
Hydra Ecosystem,https://www.hydraecosystem.org/,Web,"python,postgresql,javascript,redis,docker","semantic web,web services,linked data,knowledge graphs,rest apis",Banking Service with Open Risk and Hydra Ecosystem,https://summerofcode.withgoogle.com/archive/2021/projects/6125469409214464/
INCF,http://incf.org,Science and medicine,"python,javascript,c/c++,java,tensorflow","data visualization,big data,neuroscience,brain modelling,neuroimaging",Adding more functionality to AnalySim: a data sharing and analysis platform,https://summerofcode.withgoogle.com/archive/2021/projects/6607064226332672/
INCF,http://incf.org,Science and medicine,"python,javascript,c/c++,java,tensorflow","data visualization,big data,neuroscience,brain modelling,neuroimaging",SOVABIDS: A python package for the automatic conversion of MEG/EEG datasets that makes the most out of metadata,https://summerofcode.withgoogle.com/archive/2021/projects/6615935850381312/
INCF,http://incf.org,Science and medicine,"python,javascript,c/c++,java,tensorflow","data visualization,big data,neuroscience,brain modelling,neuroimaging",A Django Platform for comparing scientific methods for analyzing neural time series analysis methods,https://summerofcode.withgoogle.com/archive/2021/projects/6667675442348032/
INCF,http://incf.org,Science and medicine,"python,javascript,c/c++,java,tensorflow","data visualization,big data,neuroscience,brain modelling,neuroimaging",Maxima Demo and Documentation Tool.,https://summerofcode.withgoogle.com/archive/2021/projects/5654151677083648/
INCF,http://incf.org,Science and medicine,"python,javascript,c/c++,java,tensorflow","data visualization,big data,neuroscience,brain modelling,neuroimaging",Conversion of public neurophysiology datasets to NeuroData Without Borders format,https://summerofcode.withgoogle.com/archive/2021/projects/5688400283172864/
INCF,http://incf.org,Science and medicine,"python,javascript,c/c++,java,tensorflow","data visualization,big data,neuroscience,brain modelling,neuroimaging",Measure the Quality of CerebUnit Validation Tests,https://summerofcode.withgoogle.com/archive/2021/projects/5704145096409088/
INCF,http://incf.org,Science and medicine,"python,javascript,c/c++,java,tensorflow","data visualization,big data,neuroscience,brain modelling,neuroimaging",Improving Test Coverage and Implementing CI/CD in BrainBox,https://summerofcode.withgoogle.com/archive/2021/projects/5725071619915776/
INCF,http://incf.org,Science and medicine,"python,javascript,c/c++,java,tensorflow","data visualization,big data,neuroscience,brain modelling,neuroimaging",Eye Tracking,https://summerofcode.withgoogle.com/archive/2021/projects/5725382971490304/
INCF,http://incf.org,Science and medicine,"python,javascript,c/c++,java,tensorflow","data visualization,big data,neuroscience,brain modelling,neuroimaging",LORIS Codebase Maintenance and Automated Testing,https://summerofcode.withgoogle.com/archive/2021/projects/5730851203055616/
INCF,http://incf.org,Science and medicine,"python,javascript,c/c++,java,tensorflow","data visualization,big data,neuroscience,brain modelling,neuroimaging",Population-specific tractography bundle atlas creation,https://summerofcode.withgoogle.com/archive/2021/projects/5421892730617856/
INCF,http://incf.org,Science and medicine,"python,javascript,c/c++,java,tensorflow","data visualization,big data,neuroscience,brain modelling,neuroimaging",Upgrading DevoLearn,https://summerofcode.withgoogle.com/archive/2021/projects/5024379213185024/
INCF,http://incf.org,Science and medicine,"python,javascript,c/c++,java,tensorflow","data visualization,big data,neuroscience,brain modelling,neuroimaging","Decentralized storage of versioned BIDS datasets with IPFS, datalad and Ceramic",https://summerofcode.withgoogle.com/archive/2021/projects/5636375545643008/
INCF,http://incf.org,Science and medicine,"python,javascript,c/c++,java,tensorflow","data visualization,big data,neuroscience,brain modelling,neuroimaging",Re-creating the Leech Heartbeat Network Model Tutorial using the Neuron Simulator in Python and NeuroML,https://summerofcode.withgoogle.com/archive/2021/projects/4824295913553920/
INCF,http://incf.org,Science and medicine,"python,javascript,c/c++,java,tensorflow","data visualization,big data,neuroscience,brain modelling,neuroimaging",Input/Out Workflows for Active Segmentation Platform,https://summerofcode.withgoogle.com/archive/2021/projects/6497480048377856/
INCF,http://incf.org,Science and medicine,"python,javascript,c/c++,java,tensorflow","data visualization,big data,neuroscience,brain modelling,neuroimaging",Analyzing stimulus prediction capabilities of neurons: predictive information estimation methods,https://summerofcode.withgoogle.com/archive/2021/projects/4909605204787200/
INCF,http://incf.org,Science and medicine,"python,javascript,c/c++,java,tensorflow","data visualization,big data,neuroscience,brain modelling,neuroimaging",Times Series Classification of EEG Data with Sktime,https://summerofcode.withgoogle.com/archive/2021/projects/5842568906014720/
INCF,http://incf.org,Science and medicine,"python,javascript,c/c++,java,tensorflow","data visualization,big data,neuroscience,brain modelling,neuroimaging",TVB for Jupyter and Collaboratory,https://summerofcode.withgoogle.com/archive/2021/projects/5997226786029568/
INCF,http://incf.org,Science and medicine,"python,javascript,c/c++,java,tensorflow","data visualization,big data,neuroscience,brain modelling,neuroimaging",SciUnit: integration with NetPyNE and other simulation environments,https://summerofcode.withgoogle.com/archive/2021/projects/6314884144300032/
INCF,http://incf.org,Science and medicine,"python,javascript,c/c++,java,tensorflow","data visualization,big data,neuroscience,brain modelling,neuroimaging",Building a Working Prototype of the AutSPACEs website,https://summerofcode.withgoogle.com/archive/2021/projects/5137383292403712/
INCF,http://incf.org,Science and medicine,"python,javascript,c/c++,java,tensorflow","data visualization,big data,neuroscience,brain modelling,neuroimaging",A Python toolbox for computing high-order information in neuroimaging,https://summerofcode.withgoogle.com/archive/2021/projects/5204615401832448/
INCF,http://incf.org,Science and medicine,"python,javascript,c/c++,java,tensorflow","data visualization,big data,neuroscience,brain modelling,neuroimaging",Support of the simulation-based inference with the model fitting toolbox,https://summerofcode.withgoogle.com/archive/2021/projects/5208560966828032/
Inkscape,https://inkscape.org,Media,"c/c++,python 3","web,design,vector graphics",On-canvas interactive boolean operations,https://summerofcode.withgoogle.com/archive/2021/projects/5473372577726464/
Inkscape,https://inkscape.org,Media,"c/c++,python 3","web,design,vector graphics",Upgrade Django-based Website,https://summerofcode.withgoogle.com/archive/2021/projects/5491156258914304/
Inkscape,https://inkscape.org,Media,"c/c++,python 3","web,design,vector graphics",On Canvas Marker Editing,https://summerofcode.withgoogle.com/archive/2021/projects/5240879656206336/
Inkscape,https://inkscape.org,Media,"c/c++,python 3","web,design,vector graphics",Verbs to Gio::Actions,https://summerofcode.withgoogle.com/archive/2021/projects/4846462910857216/
Inkscape,https://inkscape.org,Media,"c/c++,python 3","web,design,vector graphics",On-Canvas Alignment Guides,https://summerofcode.withgoogle.com/archive/2021/projects/5895585042792448/
Inkscape,https://inkscape.org,Media,"c/c++,python 3","web,design,vector graphics",Improvement in Export Options,https://summerofcode.withgoogle.com/archive/2021/projects/5205455034384384/
Integrated Ocean Observing System (IOOS),https://ioos.noaa.gov/,Other,"python,big data science,ocean technology","open data,data science,earth sciences,data discovery",Translate ERDDAP User Interface Into Different Languages,https://summerofcode.withgoogle.com/archive/2021/projects/5466532406099968/
Integrated Ocean Observing System (IOOS),https://ioos.noaa.gov/,Other,"python,big data science,ocean technology","open data,data science,earth sciences,data discovery",erdappy-griddap: Accessing gridded oceanographic data in near real time,https://summerofcode.withgoogle.com/archive/2021/projects/6234338642886656/
Integrated Ocean Observing System (IOOS),https://ioos.noaa.gov/,Other,"python,big data science,ocean technology","open data,data science,earth sciences,data discovery",Machine Learning for Sea Floor Sampling and IOOS Demo Data Center migration to Jupyterbook,https://summerofcode.withgoogle.com/archive/2021/projects/5205597170958336/
Intel Video and Audio for Linux,https://01.org/linuxmedia,Media,"gstreamer,ffmpeg,libxcam,vaapi","graphics / video / audio / virtual reality,360 stereo video,ffmpeg neuronetwork",Equirectangular Projection (ERP) and Cubemap Projection (CMP) conversion,https://summerofcode.withgoogle.com/archive/2021/projects/5096192475660288/
Intel Video and Audio for Linux,https://01.org/linuxmedia,Media,"gstreamer,ffmpeg,libxcam,vaapi","graphics / video / audio / virtual reality,360 stereo video,ffmpeg neuronetwork",Async Support for TensorFlow Backend in FFmpeg,https://summerofcode.withgoogle.com/archive/2021/projects/5123228556591104/
Intel Video and Audio for Linux,https://01.org/linuxmedia,Media,"gstreamer,ffmpeg,libxcam,vaapi","graphics / video / audio / virtual reality,360 stereo video,ffmpeg neuronetwork",VVC Parser for Gstreamer,https://summerofcode.withgoogle.com/archive/2021/projects/5950195820396544/
